,OBJECTID,Codigo,Texto,Numero_hipotecas_2018M02,Numero_hipotecas_2018M01,Numero_hipotecas_2017M12,Numero_hipotecas_2017M11,Numero_hipotecas_2017M10,Numero_hipotecas_2017M09,Numero_hipotecas_2017M08,Numero_hipotecas_2017M07,Numero_hipotecas_2017M06,Numero_hipotecas_2017M05,Numero_hipotecas_2017M04,Numero_hipotecas_2017M03,Numero_hipotecas_2017M02,Numero_hipotecas_2017M01,Numero_hipotecas_2016M12,Numero_hipotecas_2016M11,Numero_hipotecas_2016M10,Numero_hipotecas_2016M09,Numero_hipotecas_2016M08,Numero_hipotecas_2016M07,Numero_hipotecas_2016M06,Numero_hipotecas_2016M05,Numero_hipotecas_2016M04,Numero_hipotecas_2016M03,Numero_hipotecas_2016M02,Numero_hipotecas_2016M01,Numero_hipotecas_2015M12,Numero_hipotecas_2015M11,Numero_hipotecas_2015M10,Numero_hipotecas_2015M09,Numero_hipotecas_2015M08,Numero_hipotecas_2015M07,Numero_hipotecas_2015M06,Numero_hipotecas_2015M05,Numero_hipotecas_2015M04,Numero_hipotecas_2015M03,Numero_hipotecas_2015M02,Numero_hipotecas_2015M01,Numero_hipotecas_2014M12,Numero_hipotecas_2014M11,Numero_hipotecas_2014M10,Numero_hipotecas_2014M09,Numero_hipotecas_2014M08,Numero_hipotecas_2014M07,Numero_hipotecas_2014M06,Numero_hipotecas_2014M05,Numero_hipotecas_2014M04,Numero_hipotecas_2014M03,Numero_hipotecas_2014M02,Numero_hipotecas_2014M01,Numero_hipotecas_2013M12,Numero_hipotecas_2013M11,Numero_hipotecas_2013M10,Numero_hipotecas_2013M09,Numero_hipotecas_2013M08,Numero_hipotecas_2013M07,Numero_hipotecas_2013M06,Numero_hipotecas_2013M05,Numero_hipotecas_2013M04,Numero_hipotecas_2013M03,Numero_hipotecas_2013M02,Numero_hipotecas_2013M01,Numero_hipotecas_2012M12,Numero_hipotecas_2012M11,Numero_hipotecas_2012M10,Numero_hipotecas_2012M09,Numero_hipotecas_2012M08,Numero_hipotecas_2012M07,Numero_hipotecas_2012M06,Numero_hipotecas_2012M05,Numero_hipotecas_2012M04,Numero_hipotecas_2012M03,Numero_hipotecas_2012M02,Numero_hipotecas_2012M01,Numero_hipotecas_2011M12,Numero_hipotecas_2011M11,Numero_hipotecas_2011M10,Numero_hipotecas_2011M09,Numero_hipotecas_2011M08,Numero_hipotecas_2011M07,Numero_hipotecas_2011M06,Numero_hipotecas_2011M05,Numero_hipotecas_2011M04,Numero_hipotecas_2011M03,Numero_hipotecas_2011M02,Numero_hipotecas_2011M01,Numero_hipotecas_2010M12,Numero_hipotecas_2010M11,Numero_hipotecas_2010M10,Numero_hipotecas_2010M09,Numero_hipotecas_2010M08,Numero_hipotecas_2010M07,Numero_hipotecas_2010M06,Numero_hipotecas_2010M05,Numero_hipotecas_2010M04,Numero_hipotecas_2010M03,Numero_hipotecas_2010M02,Numero_hipotecas_2010M01,Numero_hipotecas_2009M12,Numero_hipotecas_2009M11,Numero_hipotecas_2009M10,Numero_hipotecas_2009M09,Numero_hipotecas_2009M08,Numero_hipotecas_2009M07,Numero_hipotecas_2009M06,Numero_hipotecas_2009M05,Numero_hipotecas_2009M04,Numero_hipotecas_2009M03,Numero_hipotecas_2009M02,Numero_hipotecas_2009M01,Numero_hipotecas_2008M12,Numero_hipotecas_2008M11,Numero_hipotecas_2008M10,Numero_hipotecas_2008M09,Numero_hipotecas_2008M08,Numero_hipotecas_2008M07,Numero_hipotecas_2008M06,Numero_hipotecas_2008M05,Numero_hipotecas_2008M04,Numero_hipotecas_2008M03,Numero_hipotecas_2008M02,Numero_hipotecas_2008M01,Numero_hipotecas_2007M12,Numero_hipotecas_2007M11,Numero_hipotecas_2007M10,Numero_hipotecas_2007M09,Numero_hipotecas_2007M08,Numero_hipotecas_2007M07,Numero_hipotecas_2007M06,Numero_hipotecas_2007M05,Numero_hipotecas_2007M04,Numero_hipotecas_2007M03,Numero_hipotecas_2007M02,Numero_hipotecas_2007M01,Numero_hipotecas_2006M12,Numero_hipotecas_2006M11,Numero_hipotecas_2006M10,Numero_hipotecas_2006M09,Numero_hipotecas_2006M08,Numero_hipotecas_2006M07,Numero_hipotecas_2006M06,Numero_hipotecas_2006M05,Numero_hipotecas_2006M04,Numero_hipotecas_2006M03,Numero_hipotecas_2006M02,Numero_hipotecas_2006M01,Numero_hipotecas_2005M12,Numero_hipotecas_2005M11,Numero_hipotecas_2005M10,Numero_hipotecas_2005M09,Numero_hipotecas_2005M08,Numero_hipotecas_2005M07,Numero_hipotecas_2005M06,Numero_hipotecas_2005M05,Numero_hipotecas_2005M04,Numero_hipotecas_2005M03,Numero_hipotecas_2005M02,Numero_hipotecas_2005M01,Numero_hipotecas_2004M12,Numero_hipotecas_2004M11,Numero_hipotecas_2004M10,Numero_hipotecas_2004M09,Numero_hipotecas_2004M08,Numero_hipotecas_2004M07,Numero_hipotecas_2004M06,Numero_hipotecas_2004M05,Numero_hipotecas_2004M04,Numero_hipotecas_2004M03,Numero_hipotecas_2004M02,Numero_hipotecas_2004M01,Numero_hipotecas_2003M12,Numero_hipotecas_2003M11,Numero_hipotecas_2003M10,Numero_hipotecas_2003M09,Numero_hipotecas_2003M08,Numero_hipotecas_2003M07,Numero_hipotecas_2003M06,Numero_hipotecas_2003M05,Numero_hipotecas_2003M04,Numero_hipotecas_2003M03,Numero_hipotecas_2003M02,Numero_hipotecas_2003M01,Importe_hipotecas_2018M02,Importe_hipotecas_2018M01,Importe_hipotecas_2017M12,Importe_hipotecas_2017M11,Importe_hipotecas_2017M10,Importe_hipotecas_2017M09,Importe_hipotecas_2017M08,Importe_hipotecas_2017M07,Importe_hipotecas_2017M06,Importe_hipotecas_2017M05,Importe_hipotecas_2017M04,Importe_hipotecas_2017M03,Importe_hipotecas_2017M02,Importe_hipotecas_2017M01,Importe_hipotecas_2016M12,Importe_hipotecas_2016M11,Importe_hipotecas_2016M10,Importe_hipotecas_2016M09,Importe_hipotecas_2016M08,Importe_hipotecas_2016M07,Importe_hipotecas_2016M06,Importe_hipotecas_2016M05,Importe_hipotecas_2016M04,Importe_hipotecas_2016M03,Importe_hipotecas_2016M02,Importe_hipotecas_2016M01,Importe_hipotecas_2015M12,Importe_hipotecas_2015M11,Importe_hipotecas_2015M10,Importe_hipotecas_2015M09,Importe_hipotecas_2015M08,Importe_hipotecas_2015M07,Importe_hipotecas_2015M06,Importe_hipotecas_2015M05,Importe_hipotecas_2015M04,Importe_hipotecas_2015M03,Importe_hipotecas_2015M02,Importe_hipotecas_2015M01,Importe_hipotecas_2014M12,Importe_hipotecas_2014M11,Importe_hipotecas_2014M10,Importe_hipotecas_2014M09,Importe_hipotecas_2014M08,Importe_hipotecas_2014M07,Importe_hipotecas_2014M06,Importe_hipotecas_2014M05,Importe_hipotecas_2014M04,Importe_hipotecas_2014M03,Importe_hipotecas_2014M02,Importe_hipotecas_2014M01,Importe_hipotecas_2013M12,Importe_hipotecas_2013M11,Importe_hipotecas_2013M10,Importe_hipotecas_2013M09,Importe_hipotecas_2013M08,Importe_hipotecas_2013M07,Importe_hipotecas_2013M06,Importe_hipotecas_2013M05,Importe_hipotecas_2013M04,Importe_hipotecas_2013M03,Importe_hipotecas_2013M02,Importe_hipotecas_2013M01,Importe_hipotecas_2012M12,Importe_hipotecas_2012M11,Importe_hipotecas_2012M10,Importe_hipotecas_2012M09,Importe_hipotecas_2012M08,Importe_hipotecas_2012M07,Importe_hipotecas_2012M06,Importe_hipotecas_2012M05,Importe_hipotecas_2012M04,Importe_hipotecas_2012M03,cod,Shape__Area,Shape__Length
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"41
","41
","Sevilla
","1344
","1552
","870
","1393
","1097
","1827
","1151
","1190
","1473
","1354
","1083
","1381
","1194
","1384
","1116
","1455
","1407
","1307
","1334
","667
","1314
","1297
","1115
","1193
","1392
","1275
","1016
","1186
","980
","1269
","979
","1058
","1213
","1205
","1048
","1002
","1230
","1146
","874
","1050
","1401
","1410
","807
","976
","866
","1004
","905
","916
","899
","1023
","684
","763
","865
","792
","819
","829
","979
","1330
","1276
","1120
","1437
","1335
","817
","1141
","1276
","1193
","1260
","1927
","1392
","1421
","1362
","1670
","1840
","1967
","1646
","1643
","1550
","2337
","2517
","1974
","2744
","1946
","3717
","3784
","2849
","3021
","1724
","2529
","2498
","3452
","2672
","2512
","3346
","2707
","2848
","3231
","4368
","3344
","2597
","3678
","3972
","4428
","3439
","3276
","3873
","3455
","3203
","3838
","3330
","5224
","3305
","4023
","4290
","4984
","3033
","5639
","5560
","4190
","5188
","5988
","5886
","6413
","5274
","5473
","6548
","7218
","5869
","8394
","6004
","6366
","5061
","9397
","6602
","9399
","6398
","6804
","8825
","7814
","7251
","6728
","7419
","7663
","5466
","7911
","6586
","7093
","6078
","6035
","7400
","8673
","5489
","7265
","8204
","6663
","6067
","5977
","5695
","6572
","6134
","6221
","5838
","6609
","4776
","5267
","8919
","5668
","4948
","6765
","5849
","5810
","4917
","4699
","5731
","4005
","3249
","4146
","3769
","3936
","4166
","5605
","4807
","5443
","201603
","175891
","117105
","146167
","114013
","204002
","153712
","129145
","166894
","162499
","177464
","211818
","134714
","148680
","124992
","135996
","165660
","131975
","138585
","87343
","148303
","163577
","103058
","150245
","143467
","124069
","115284
","110873
","99161
","161582
","111706
","161480
","141105
","119890
","110521
","118221
","125898
","126541
","95093
","119674
","112384
","141284
","79347
","111997
","87574
","90148
","79524
","98748
","89522
","95408
","82476
","96452
","96068
","85624
","104448
","67897
","107794
","133417
","116791
","117198
","116303
","154189
","80103
","128605
","124902
","135825
","156823
","179541
","149384
","168295
","112246
","165162
","41
","22302112098.7773
","1151383.07981696
"
2,"42
","42
","Soria
","45
","55
","29
","44
","41
","25
","37
","34
","100
","65
","65
","41
","52
","64
","52
","47
","38
","58
","42
","31
","30
","75
","47
","38
","49
","28
","37
","46
","55
","48
","69
","23
","54
","63
","65
","64
","68
","42
","29
","29
","34
","34
","80
","56
","26
","105
","77
","47
","55
","65
","29
","43
","36
","52
","85
","28
","113
","102
","67
","38
","215
","91
","27
","284
","46
","54
","176
","58
","118
","61
","170
","68
","141
","55
","25
","134
","39
","78
","264
","61
","133
","110
","148
","62
","163
","210
","161
","88
","80
","270
","88
","131
","134
","183
","84
","96
","397
","408
","350
","229
","249
","175
","60
","251
","97
","105
","229
","187
","276
","127
","113
","140
","233
","282
","118
","211
","337
","334
","137
","132
","283
","240
","128
","258
","108
","269
","263
","306
","110
","152
","132
","188
","158
","239
","130
","250
","212
","229
","199
","183
","176
","296
","192
","453
","159
","168
","163
","200
","173
","419
","179
","134
","161
","216
","224
","273
","196
","133
","54
","85
","67
","154
","63
","74
","138
","129
","54
","142
","203
","255
","234
","286
","166
","153
","157
","320
","170
","208
","193
","141
","262
","242
","12274
","4038
","4031
","6870
","5172
","11552
","6609
","2424
","11232
","3967
","9729
","3163
","3752
","10159
","3914
","5442
","2321
","9465
","4855
","3410
","2555
","14301
","4816
","5237
","7315
","1900
","6307
","5916
","3626
","5210
","9680
","4707
","7520
","4860
","2935
","4320
","6562
","3305
","1225
","2558
","49224
","20202
","8488
","7171
","3870
","9276
","5219
","14184
","6271
","6870
","3841
","10396
","2319
","9058
","12373
","2548
","8499
","7582
","7914
","4823
","27504
","17736
","1785
","26124
","3758
","4562
","23070
","7334
","10446
","7782
","43935
","8984
","42
","18457978154.5591
","887721.466661127
"
3,"43
","43
","Tarragona
","583
","687
","582
","605
","532
","628
","618
","527
","703
","646
","422
","563
","500
","601
","463
","546
","525
","661
","624
","503
","555
","656
","558
","499
","503
","778
","522
","581
","482
","621
","483
","577
","392
","482
","455
","464
","487
","654
","488
","343
","406
","450
","370
","493
","355
","440
","563
","378
","404
","468
","337
","593
","432
","352
","286
","599
","440
","551
","515
","493
","573
","659
","389
","504
","1002
","654
","971
","685
","807
","749
","624
","753
","773
","1014
","639
","827
","772
","1306
","1133
","962
","704
","1089
","1026
","1065
","1287
","1273
","1250
","990
","1144
","1121
","1487
","1514
","1442
","1436
","1941
","1920
","1628
","1808
","1242
","1421
","1286
","1470
","1527
","1610
","1622
","1456
","1116
","1595
","1728
","1347
","1018
","1155
","1568
","1304
","1619
","1773
","1388
","1816
","1918
","1754
","2732
","2855
","2288
","3147
","3111
","2908
","3026
","3462
","3614
","4113
","3514
","4943
","4155
","3930
","2656
","4137
","4353
","3554
","3456
","3781
","3650
","3983
","3316
","4243
","3846
","4461
","2724
","4001
","3761
","4369
","2869
","3242
","3376
","3878
","3958
","3170
","3214
","3086
","2376
","2719
","3074
","3461
","3731
","3013
","2537
","2840
","2535
","3546
","2868
","2543
","2280
","2639
","2577
","2361
","2210
","2554
","2126
","2279
","2078
","2341
","2729
","2621
","62027
","58610
","56062
","58113
","114235
","87414
","66109
","57161
","61504
","63321
","45146
","67813
","40326
","58522
","52281
","51702
","43316
","75162
","49983
","79960
","49721
","95917
","45389
","83835
","61900
","77393
","57113
","59817
","48503
","74077
","71637
","59610
","43482
","51687
","48055
","43917
","44927
","63751
","45266
","28865
","43469
","33905
","42186
","43055
","30543
","55913
","50677
","34625
","36663
","41891
","26800
","47237
","39664
","40801
","28833
","47487
","48542
","48340
","47673
","85484
","87411
","70941
","34538
","69067
","101946
","102628
","136043
","59342
","71282
","95231
","70465
","96047
","43
","11107383509.1959
","934594.116306717
"
4,"44
","44
","Teruel
","93
","125
","73
","70
","97
","62
","27
","49
","69
","61
","46
","89
","198
","155
","50
","115
","94
","41
","88
","30
","72
","65
","81
","69
","97
","78
","39
","76
","118
","64
","123
","73
","65
","57
","39
","75
","195
","104
","20
","115
","78
","69
","80
","67
","79
","48
","36
","126
","43
","58
","104
","92
","70
","126
","44
","60
","56
","84
","49
","182
","121
","146
","148
","76
","113
","40
","85
","68
","86
","106
","41
","152
","207
","95
","70
","102
","114
","127
","79
","88
","130
","87
","107
","191
","137
","163
","137
","278
","118
","253
","125
","141
","345
","168
","230
","193
","149
","199
","155
","249
","234
","110
","316
","148
","204
","216
","155
","301
","183
","229
","132
","209
","438
","255
","197
","223
","280
","242
","357
","357
","355
","453
","356
","273
","237
","241
","313
","215
","348
","338
","374
","398
","217
","366
","296
","397
","381
","332
","304
","261
","312
","295
","248
","355
","377
","323
","179
","245
","321
","298
","162
","190
","356
","280
","267
","195
","175
","351
","258
","232
","178
","187
","131
","168
","153
","150
","215
","151
","131
","253
","114
","167
","189
","119
","98
","216
","233
","153
","148
","130
","185
","177
","5032
","7052
","6658
","6366
","12253
","17677
","6938
","8844
","7887
","5570
","5216
","6232
","11461
","8296
","3604
","16903
","8053
","2654
","9266
","2637
","11800
","6989
","6317
","6284
","6918
","6156
","4036
","12024
","12242
","5316
","8482
","7331
","5271
","5206
","3164
","5661
","15823
","11578
","1482
","9749
","9044
","6099
","3432
","3697
","9576
","6105
","4276
","9571
","9605
","5049
","6172
","8751
","6099
","9045
","4072
","5666
","6933
","14193
","3999
","11838
","9973
","13001
","12035
","7401
","21136
","7382
","9346
","8311
","18740
","16873
","5175
","16243
","44
","25764193799.5302
","1167749.0880056
"
5,"45
","45
","Toledo
","490
","650
","407
","459
","441
","399
","539
","522
","494
","523
","447
","511
","483
","577
","347
","432
","534
","461
","426
","657
","635
","473
","506
","394
","535
","497
","342
","397
","399
","426
","400
","447
","386
","384
","368
","409
","350
","288
","346
","399
","342
","391
","398
","460
","466
","465
","305
","432
","288
","372
","337
","286
","394
","273
","297
","374
","425
","476
","442
","336
","701
","514
","326
","357
","516
","539
","555
","815
","491
","1151
","469
","766
","531
","1110
","839
","733
","1129
","560
","706
","748
","864
","992
","630
","1140
","960
","1068
","1421
","833
","807
","919
","1714
","1823
","1308
","1176
","2002
","1212
","1147
","1758
","1250
","1620
","2015
","1970
","1164
","2006
","2196
","2507
","1599
","1422
","1246
","1501
","1358
","1407
","3729
","2215
","1597
","2539
","2641
","3070
","3129
","2199
","4315
","3933
","2495
","4479
","4046
","4064
","2551
","4101
","4163
","4330
","4435
","4474
","3917
","4274
","2654
","3452
","3592
","2915
","2497
","3668
","4033
","3788
","2524
","3831
","2833
","3859
","1892
","3254
","2808
","3250
","1971
","3096
","2359
","2872
","2646
","2369
","2485
","2560
","1717
","1928
","3210
","1993
","1402
","1832
","2192
","1984
","1487
","1620
","1493
","1517
","1213
","1058
","1405
","1418
","770
","1268
","1249
","1146
","1165
","1147
","1057
","1250
","49591
","74128
","39339
","48132
","36183
","36637
","59621
","110633
","47532
","51416
","34637
","49229
","43647
","46943
","41444
","52795
","37077
","43220
","52882
","52173
","60678
","40870
","35299
","29197
","35822
","48739
","27745
","31500
","49941
","44254
","37664
","61637
","29998
","39972
","32636
","33820
","26107
","37610
","28181
","71505
","24680
","27098
","34546
","32844
","35643
","31314
","27036
","34236
","23820
","37200
","23393
","24213
","30520
","30685
","33094
","33794
","36515
","37701
","41380
","31445
","51833
","54690
","34218
","34948
","49203
","56942
","54641
","99128
","76178
","149184
","36162
","81774
","45
","26065010226.1974
","1233071.99926331
"
6,"46
","46
","Valencia/Valéncia
","2016
","2172
","1468
","1610
","1549
","2260
","1757
","1615
","2102
","2174
","1466
","2009
","1796
","1927
","1317
","2074
","1533
","1972
","1288
","1599
","1661
","1840
","1581
","1397
","1819
","1461
","1288
","1321
","1467
","1797
","1199
","1621
","1471
","1411
","1225
","1380
","1626
","1508
","1047
","1404
","1387
","1539
","949
","1346
","1370
","1482
","1112
","1118
","1613
","1383
","1124
","1064
","1131
","1177
","867
","942
","1142
","1289
","1343
","1201
","1962
","1818
","1577
","1596
","1923
","2346
","1761
","1996
","1820
","2013
","2070
","1514
","1956
","2304
","1729
","1991
","1798
","2421
","2405
","2366
","3000
","3269
","2892
","3925
","4250
","4270
","3253
","3764
","3504
","5441
","3950
","5430
","5680
","4844
","4254
","5290
","5684
","4519
","5658
","5545
","6343
","7405
","4823
","5959
","6070
","6200
","4874
","4834
","5881
","4416
","4666
","4491
","6822
","6899
","4437
","7065
","6686
","8603
","7785
","5657
","7484
","8694
","6454
","9281
","9796
","8911
","7502
","10518
","11177
","13095
","9561
","10932
","10294
","11423
","7537
","9665
","10493
","10744
","7372
","10090
","12538
","11987
","8713
","12037
","10938
","10772
","8832
","10025
","11145
","14382
","8509
","9738
","9731
","10411
","9525
","8594
","9834
","8732
","7419
","8446
","9341
","9303
","6909
","8982
","9503
","9871
","6980
","7798
","8217
","8081
","5751
","6773
","8581
","7890
","5216
","7095
","7710
","7081
","6137
","6005
","7014
","6348
","244005
","202529
","138733
","155479
","190476
","205822
","177383
","139631
","248991
","175003
","149539
","203470
","211997
","179159
","110940
","164220
","135357
","189728
","165295
","227750
","178722
","149947
","127778
","120562
","165446
","162202
","115939
","147403
","128533
","157414
","118896
","154219
","138945
","107761
","99779
","129043
","135809
","122643
","101866
","141616
","132239
","149135
","101718
","101271
","99755
","117043
","84679
","275126
","671980
","126214
","91908
","92469
","124421
","115921
","66644
","74455
","93818
","104158
","140396
","105393
","175713
","163856
","128180
","136441
","154857
","202186
","140082
","157059
","203446
","217382
","169262
","130802
","46
","18110130397.9234
","1006499.31881275
"
7,"47
","47
","Valladolid
","388
","484
","240
","379
","324
","574
","422
","409
","395
","382
","326
","373
","373
","347
","315
","265
","323
","416
","333
","317
","400
","402
","315
","340
","512
","297
","247
","298
","340
","312
","293
","359
","380
","249
","255
","361
","292
","307
","220
","231
","231
","274
","235
","261
","310
","307
","273
","250
","235
","319
","181
","193
","202
","184
","284
","216
","279
","302
","270
","245
","433
","438
","243
","305
","323
","400
","363
","525
","382
","499
","515
","972
","516
","1074
","480
","666
","510
","750
","1170
","847
","836
","875
","709
","876
","932
","1008
","783
","1408
","674
","1143
","887
","1239
","1506
","1414
","1047
","1191
","1300
","1893
","1429
","1301
","1271
","2665
","1329
","1807
","1659
","1588
","1113
","1068
","1281
","1152
","1091
","1147
","2444
","1292
","1203
","1413
","1490
","1316
","1373
","2465
","1323
","1292
","1339
","1515
","1344
","1298
","1933
","1374
","2001
","2029
","1781
","1807
","1772
","1868
","1324
","1846
","1376
","1762
","1404
","1408
","1916
","2116
","1525
","1707
","1602
","1757
","1468
","1933
","1304
","1628
","1414
","1358
","1673
","1617
","1369
","1907
","1665
","1530
","1470
","1326
","1397
","1359
","1312
","1197
","1984
","1376
","1748
","1270
","1580
","1444
","1063
","1157
","1436
","1241
","1107
","1092
","1549
","1328
","1496
","1357
","1111
","1083
","42067
","60433
","30864
","37365
","34747
","46367
","35881
","31826
","52361
","41145
","28768
","40151
","55862
","34443
","22754
","27861
","39814
","41289
","30521
","40668
","50221
","45389
","60006
","37659
","96415
","38075
","39613
","27623
","35651
","30564
","41471
","41947
","37499
","19696
","22034
","25406
","32751
","34164
","27628
","17813
","26603
","29363
","18448
","24657
","38624
","27721
","28030
","20366
","21816
","34921
","19888
","21718
","19343
","16722
","29719
","19229
","20254
","23954
","26936
","19663
","48022
","35690
","20939
","37084
","37891
","40644
","34193
","38859
","75584
","59044
","102090
","135383
","47
","14531327306.3015
","993224.077367262
"
8,"48
","48
","Bizkaia
","1345
","1031
","633
","1015
","812
","1085
","988
","771
","1053
","1076
","672
","1183
","999
","996
","828
","1072
","735
","1197
","865
","607
","1258
","1112
","1065
","1305
","1331
","850
","666
","1076
","1155
","1137
","886
","852
","1118
","667
","784
","728
","732
","1164
","581
","692
","580
","736
","588
","761
","681
","793
","695
","650
","721
","739
","491
","511
","678
","561
","544
","690
","426
","640
","867
","560
","752
","1197
","875
","865
","562
","984
","794
","912
","839
","1343
","653
","678
","898
","1125
","1641
","1539
","954
","887
","973
","888
","1525
","2077
","1445
","1649
","1411
","1801
","2738
","1285
","1123
","1558
","2091
","1696
","1713
","1759
","1417
","1969
","2009
","1504
","1959
","1571
","1449
","1850
","2375
","1922
","2345
","1480
","1996
","1503
","1459
","1673
","2622
","1925
","1587
","1970
","1617
","2128
","2091
","2551
","2154
","1475
","1966
","2405
","1755
","1913
","2019
","2081
","2427
","1932
","2082
","2651
","1923
","2410
","2625
","2766
","2088
","2587
","2585
","2711
","2615
","2187
","2756
","3108
","2073
","3330
","2922
","3036
","2369
","2881
","2376
","2830
","2626
","2178
","3339
","2841
","2652
","2904
","2369
","2594
","2063
","2534
","2107
","2733
","2444
","2482
","2903
","2643
","2032
","2608
","2653
","2600
","2072
","2283
","2419
","2575
","2185
","2325
","2308
","2356
","2223
","2145
","2289
","2293
","184798
","147665
","100508
","135113
","120926
","182282
","135897
","127760
","156117
","142323
","116808
","187874
","210203
","151314
","115787
","131084
","102766
","158147
","152266
","184334
","160644
","139601
","272547
","159208
","193388
","116125
","131708
","167083
","176438
","144052
","140028
","147708
","153491
","92039
","93038
","114433
","139268
","106518
","71491
","135127
","83064
","89564
","108020
","106845
","89399
","108362
","110171
","89574
","95952
","156622
","66973
","77200
","110063
","58573
","58150
","83907
","66592
","90778
","87122
","71351
","105481
","193803
","89919
","104743
","76138
","152992
","124331
","128032
","119781
","137935
","103254
","84451
","48
","4161383760.41016
","618804.57009096
"
9,"49
","49
","Zamora
","67
","75
","67
","133
","90
","73
","88
","91
","97
","150
","60
","118
","106
","110
","69
","67
","82
","81
","76
","72
","115
","105
","105
","78
","87
","85
","88
","92
","87
","83
","100
","142
","72
","231
","77
","117
","107
","102
","72
","91
","118
","54
","113
","79
","100
","71
","93
","115
","72
","155
","64
","90
","103
","59
","74
","55
","86
","202
","168
","130
","185
","189
","146
","95
","100
","202
","117
","186
","138
","153
","101
","179
","428
","173
","237
","138
","193
","132
","130
","179
","132
","216
","140
","371
","243
","274
","349
","265
","192
","203
","183
","426
","294
","251
","250
","247
","195
","234
","325
","284
","321
","199
","193
","272
","345
","254
","307
","386
","339
","539
","278
","340
","970
","580
","286
","771
","291
","431
","368
","302
","377
","504
","253
","464
","323
","334
","420
","409
","399
","336
","305
","419
","548
","492
","498
","475
","373
","478
","282
","259
","373
","492
","331
","337
","426
","478
","483
","496
","408
","547
","365
","506
","472
","389
","385
","523
","433
","412
","396
","370
","420
","393
","514
","312
","356
","422
","338
","455
","372
","326
","383
","287
","524
","315
","333
","453
","367
","406
","301
","334
","483
","457
","13664
","7650
","6537
","19719
","9049
","6016
","7727
","5603
","14462
","7969
","4983
","15299
","7906
","9160
","6182
","4651
","8609
","7246
","5098
","7625
","10250
","7799
","9098
","5382
","5726
","7777
","6097
","7896
","8103
","6096
","10077
","15664
","6754
","17571
","5378
","13198
","9411
","13155
","17678
","6700
","8183
","5385
","10088
","7285
","5563
","5472
","6745
","9362
","5270
","21489
","5630
","6318
","8677
","4528
","5745
","3413
","5838
","18418
","22138
","11234
","15836
","15178
","11955
","6869
","7514
","17179
","8965
","16863
","20675
","13609
","9443
","17940
","49
","18976873417.3408
","1017874.53482692
"
